id,relid,year,conflict_name,dyad_name,side_a,side_b,state,lga,latitude,longitude,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_estimate,high_estimate,low_estimate,source_article,source_headline,location_description
405591,BEN-2021-2-5583-42,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Makurdi lga,7.787948,8.518014,2021-06-09,2021-06-09,0,5,0,0,5,5,5,"""Punch Nigeria,2021-06-11,Suspected herders ambush farmers in Benue, kill 11""","Suspected herders ambush farmers in Benue, kill 11",Zongo-Akiki village in Mbalagh council ward in Makurdi Local Government Areas
405594,BEN-2021-2-5583-43,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Katsina-Ala lga,7.55352,9.79349,2021-06-09,2021-06-09,0,6,0,0,6,6,6,"""Punch Nigeria,2021-06-11,Suspected herders ambush farmers in Benue, kill 11""","Suspected herders ambush farmers in Benue, kill 11",Anyom community of Mbatyula council ward in Katsina-Ala
404840,BEN-2021-2-5583-13,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.16746,8.76829,2021-06-11,2021-06-11,0,0,0,6,6,6,6,"""BBC Monitoring Africa,2021-06-12,Gunmen kill six, wound four in north-central Nigeria"";""Vanguard ,2021-06-12,Suspected herdsmen kill 6, injure 4 in Nasarawa""","Gunmen kill six, wound four in north-central Nigeria;Suspected herdsmen kill 6, injure 4 in Nasarawa","Tse-Jimin village, Aloshi Kingdom of Keana local government area of Nasarawa state"
404887,BEN-2021-2-5583-41,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Agatu lga,7.805479,8.057261,2021-06-13,2021-06-13,0,2,0,0,2,2,2,"""All Africa,2021-06-15,25 Feared Killed in Attacks On Benue, Plateau Communities"";""Punch Nigeria,2021-06-15,11 killed in Benue communal clash, herders burn down houses""","25 Feared Killed in Attacks On Benue, Plateau Communities;11 killed in Benue communal clash, herders burn down houses",in Odugbeho
411579,BEN-2021-2-5583-14,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Bali lga,8.15541,10.96853,2021-07-05,2021-07-05,0,3,0,0,3,3,3,"""Sahara Reporters,2021-07-06,Killer Herdsmen Dismember Taraba Village Head, Kill Two Others""","Killer Herdsmen Dismember Taraba Village Head, Kill Two Others",the Kudi district of Bali Local Government Area of Taraba State; Kundi
410241,BEN-2021-2-5583-45,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2021-07-18,2021-07-18,0,6,0,2,8,8,8,"""All Africa,2021-07-20,Police, Military Disagree Over Killings in Fresh Benue Attack"";""All Africa,2021-07-20,It's Unfair to Stop Nnamdi Kanu, Igboho While Armed Herders Are Not Checked - Ortom""","Police, Military Disagree Over Killings in Fresh Benue Attack;It's Unfair to Stop Nnamdi Kanu, Igboho While Armed Herders Are Not Checked - Ortom",in some villages of Guma Local Government Area in Benue State
410354,BEN-2021-2-5583-24,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.197938,8.58322,2021-07-21,2021-07-21,0,0,5,0,5,5,0,"""All Africa,2021-07-23,Police Confirms Killing of Five Villagers By Gunmen in Nasarawa"";""Sahara Reporters,2021-07-22,Tension As Herdsmen Kill Five Farmers In Nasarawa""",Police Confirms Killing of Five Villagers By Gunmen in Nasarawa;Tension As Herdsmen Kill Five Farmers In Nasarawa,at Gidan Sule village in Keana Local Goverment Area
414025,BEN-2021-2-5583-16,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,8.160068,8.591141,2021-08-23,2021-08-25,0,6,0,0,6,8,6,"""BBC Monitoring Africa,2021-08-25,Eight killed in north-central Nigeria attack"";""All Africa,2021-08-27,Killings - Rep Calls On Buhari to Declare War On Herdsmen, Bandits in Benue""","Eight killed in north-central Nigeria attack;Killings - Rep Calls On Buhari to Declare War On Herdsmen, Bandits in Benue","in Yelewta community of Guma Local Government Area

///

Yelwata, Guma Local of Benue State"
416976,BEN-2021-2-5583-15,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,8.160068,8.591141,2021-09-16,2021-09-18,0,2,0,0,2,2,2,"""Nigerian Tribune,2021-09-18,Two Killed, One Abducted By Suspected Herdsmen In Benue""","Two Killed, One Abducted By Suspected Herdsmen In Benue",at Yelwata community in  Guma Local Government Area of Benue State
416504,BEN-2021-2-5583-44,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2021-09-24,2021-09-27,0,9,0,0,9,9,4,"""All Africa,2021-09-29,Armed Herdsmen Kill 9 Traders, Church Attendees, LG Boss' Brother in Fresh Benue Attack""","Armed Herdsmen Kill 9 Traders, Church Attendees, LG Boss' Brother in Fresh Benue Attack","communities in Guma LGA

1) in the outskirts of Gbajimba town, the Guma LGA
2) Gbajimba
3) Ulever community"
423864,BEN-2021-2-5583-20,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Gassol lga,8.47269,10.5442,2021-11-30,2021-11-30,0,10,0,0,10,10,10,"""The Punch,2021-12-02,11 killed, others missing as Tiv, Fulani clash in Taraba communities""","11 killed, others missing as Tiv, Fulani clash in Taraba communities",on their farms; in the Gassol Local Government Area of Taraba State; at the boundary between Gassol and Wukari local government areas
423866,BEN-2021-2-5583-19,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Gassol lga,8.399647,10.145724,2021-11-30,2021-11-30,1,0,0,0,1,1,1,"""The Punch,2021-12-02,11 killed, others missing as Tiv, Fulani clash in Taraba communities""","11 killed, others missing as Tiv, Fulani clash in Taraba communities","on his way back from Sensani, a village market; in the Gassol Local Government Area of Taraba State"
425858,BEN-2021-2-5583-22,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,,8.5,8.25,2021-12-15,2021-12-17,1,0,0,0,1,1,1,"""Agence France Presse,2021-12-21,Nigeria ethnic violence toll jumps to 45""",Nigeria ethnic violence toll jumps to 45,
425846,BEN-2021-2-5583-21,2021,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,,8.5,8.25,2021-12-17,2021-12-19,0,45,0,0,45,45,8,"""Agence France Presse,2021-12-21,Eight killed in Nigerian ethnic clashes: police"";""Agence France Presse,2021-12-21,Nigeria ethnic violence toll jumps to 45""",Eight killed in Nigerian ethnic clashes: police;Nigeria ethnic violence toll jumps to 45,"in Hangara village and neighbouring Kwayero village

in 12 villages across Lafia, Obi and Awe districts"
430554,NIG-2022-2-12341-0,2022,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.9061,7.85487,2022-01-25,2022-01-25,0,0,0,0,0,1,0,"""AllAfrica,2022-02-10,138 Killed, 101 Kidnapped in Just One Week in Nigeria - Report""","138 Killed, 101 Kidnapped in Just One Week in Nigeria - Report",in Agatu
430691,BEN-2022-2-5583-1.1,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer West lga,7.618016,8.318488,2022-02-17,2022-02-18,0,0,0,3,3,2,3,"""Sahara Reporters,2022-02-19,BREAKING: Suspected Fulani Herders Kill Three Relatives Of Benue Governor, Ortom"";""Daily Post,2022-02-19,Tension in Benue as suspected herdsmen kills man, son, 3 others, set houses ablaze""","BREAKING: Suspected Fulani Herders Kill Three Relatives Of Benue Governor, Ortom;Tension in Benue as suspected herdsmen kills man, son, 3 others, set houses ablaze","Tse Udeghe community, Mbakpa Council Ward and Ahumen community in Gwer West Local Government Area of the state"
447578,BEN-2022-2-5583-1.2,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer West lga,7.751059,8.151201,2022-02-17,2022-02-18,0,0,0,2,2,3,2,"""Sahara Reporters,2022-02-19,BREAKING: Suspected Fulani Herders Kill Three Relatives Of Benue Governor, Ortom"";""Daily Post,2022-02-19,Tension in Benue as suspected herdsmen kills man, son, 3 others, set houses ablaze""","BREAKING: Suspected Fulani Herders Kill Three Relatives Of Benue Governor, Ortom;Tension in Benue as suspected herdsmen kills man, son, 3 others, set houses ablaze","Tse Udeghe community, Mbakpa Council Ward and Ahumen community in Gwer West Local Government Area of the state"
430688,BEN-2022-2-5583-0,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2022-02-19,2022-02-19,0,3,0,0,3,3,3,"""AllAfrica,2022-02-20,Herdsmen Invade Ortom's Home Town, Kill 3"";""Sahara Reporters,2022-02-19,BREAKING: Suspected Fulani Herders Kill Three Relatives Of Benue Governor, Ortom""","Herdsmen Invade Ortom's Home Town, Kill 3;BREAKING: Suspected Fulani Herders Kill Three Relatives Of Benue Governor, Ortom","along Iordye- Gbajimba road in Guma Local Government Area of the state

///

Lordye-Gbajimba Road"
437496,BEN-2022-2-5583-11,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Donga lga,7.717252,9.95949,2022-03-07,2022-03-07,0,26,0,0,26,26,26,"""The Punch,2022-03-07,Scores killed, many injured as suspected herdsmen invade Taraba community""","Scores killed, many injured as suspected herdsmen invade Taraba community",Tor-Damisa community in the Donga Local Government Area of Taraba State
434240,BEN-2022-2-5583-2,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2022-03-08,2022-03-08,0,5,0,0,5,5,5,"""BBC Monitoring Africa,2022-03-10,Suspected herders kill five in Nigeria's Benue State""",Suspected herders kill five in Nigeria's Benue State,a village in Guma local government area in the east-central Benue State
437506,BEN-2022-2-5583-12,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.993851,8.883353,2022-03-10,2022-03-10,0,6,0,0,6,6,6,"""Vanguard,2022-03-10,Again, Six killed, many injured as herdsmen storm two Benue communities in fresh attacks""","Again, Six killed, many injured as herdsmen storm two Benue communities in fresh attacks","Iye community, Uvir Council Ward and Yelwata all in Guma Local Government Area of Benue state"
437713,BEN-2022-2-5583-13,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer West lga,7.5834,8.2055,2022-03-29,2022-03-29,0,3,0,0,3,3,2,"""AllAfrica,2022-03-31,Gunmen Attack Benue Villages, Kill Many - Official
CR 	Premium Times""","Gunmen Attack Benue Villages, Kill Many - Official
CR 	Premium Times",Naka town of Gwer West Local Government Area in Benue State
434492,BEN-2022-2-5583-6,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,8.00955,8.48377,2022-03-29,2022-03-29,0,3,0,0,3,3,3,"""Vanguard,2022-03-29,Deeper Life Pastor, 3 others killed in fresh herdsmen attack on Benue communities""","Deeper Life Pastor, 3 others killed in fresh herdsmen attack on Benue communities",in their farms at Nyiev Council Ward in the same Guma LGA
434495,BEN-2022-2-5583-5,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2022-03-29,2022-03-29,0,1,0,0,1,1,1,"""Vanguard,2022-03-29,Deeper Life Pastor, 3 others killed in fresh herdsmen attack on Benue communities""","Deeper Life Pastor, 3 others killed in fresh herdsmen attack on Benue communities",at Waku village; Guma LGA
434512,BEN-2022-2-5583-7,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2022-03-29,2022-03-29,0,2,0,0,2,2,2,"""AllAfrica,2022-03-31,Gunmen Attack Benue Villages, Kill Many - Official
CR 	Premium Times""","Gunmen Attack Benue Villages, Kill Many - Official
CR 	Premium Times","Guma, Kwande, and Gwer West local government areas"
438425,BEN-2022-2-5583-14,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Kwande lga,6.80099,9.47021,2022-03-30,2022-03-30,0,2,0,0,2,2,0,"""Independent,2022-03-31,Herdsmen Invade 8 Benue Communities, Kill 2, Displace Thousands""","Herdsmen Invade 8 Benue Communities, Kill 2, Displace Thousands","eight communities in Kwande Local Government Area (LGA)

communities that were invaded include, Boagundu, Turan, Maav-Ya, Kendev-Ya, Ityuruv, Ugbe, Iyon, Iwanev, Injôôv as well as Jato-aka"
436229,BEN-2022-2-5583-10,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Tarka lga,7.717954,8.785039,2022-04-11,2022-04-11,0,9,0,0,9,16,0,"""Agence France Presse,2022-04-13,Gunmen kill 24 in central Nigeria: local govt""",Gunmen kill 24 in central Nigeria: local govt,"in Tiortyu, a sprawling settlement in Tarka local government"
436230,BEN-2022-2-5583-9,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,8.019232,8.726093,2022-04-11,2022-04-11,0,8,0,0,8,8,8,"""Agence France Presse,2022-04-13,Gunmen kill 24 in central Nigeria: local govt""",Gunmen kill 24 in central Nigeria: local govt,in Mbadwem in Guma local government
440144,BEN-2022-2-5583-17,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Kwande lga,6.89857,9.49676,2022-04-21,2022-04-21,0,8,0,0,8,8,0,"""Vanguard,2022-05-05,Benue: Kwande LGA conducts mass burial for victims of armed herders attack in Jato Aka""",Benue: Kwande LGA conducts mass burial for victims of armed herders attack in Jato Aka,"Waya of Yaav Ward, Turan, Jato Aka area of the LGA"
438827,BEN-2022-2-5583-15,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.745997,8.913496,2022-05-20,2022-05-20,0,5,0,0,5,5,5,"""AllAfrica,2022-05-21,Again, Armed Herdsmen Kill Five in Benue Community""","Again, Armed Herdsmen Kill Five in Benue Community","Tse Alashi Kaambe community in Guma Local Government Area, LGA, of Benue state"
441449,BEN-2022-2-5583-18,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.772936,9.130232,2022-06-06,2022-06-06,0,0,2,0,2,2,2,"""Daily Trust,2022-06-07,2 Farmers Killed In Benue Fresh Attack""",2 Farmers Killed In Benue Fresh Attack,"at Ikyungwa Tombo Ward, near Ayilamo community in Logo Local Government area of Benue State"
441123,BEN-2022-2-12342-0,2022,Fulani - Idoma,Fulani - Idoma,Fulani,Idoma,Benue state,Okpokwu lga,7.114674,7.817893,2022-06-12,2022-06-12,0,15,0,0,15,37,0,"""AllAfrica,2022-06-14,Gunmen Kill 37 in Attack On Rural Community in Benue"";""AllAfrica,2022-06-13,Just-in - 11 Killed, Scores Injured As Gunmen Attack Benue Community"";""Daily Trust,2022-06-13,Many Killed In Benue Attacks, Houses Set On Fire"";""Vanguard,2022-06-30,A thousand cows not worth life of one man, says Onjeh, as he visits Ojapo IDP camp"";""Idoma Voice,2022-08-10,Leader of bandits who killed 37 people in Idoma community finally arrested"";""Daily Trust,2022-06-17,Police Kill 1, Arrest 3 Over Benue Killings"";""Sun News,2022-06-12,Again, suspected herders storm Community, kill 11""","Gunmen Kill 37 in Attack On Rural Community in Benue;Just-in - 11 Killed, Scores Injured As Gunmen Attack Benue Community;Many Killed In Benue Attacks, Houses Set On Fire;A thousand cows not worth life of one man, says Onjeh, as he visits Ojapo IDP camp;Leader of bandits who killed 37 people in Idoma community finally arrested;Police Kill 1, Arrest 3 Over Benue Killings;Again, suspected herders storm Community, kill 11","Igama, Edumoga Ehaje community in Okpokwu local government area of Benue State

///

in Effeche and Igama in Edumoga Ehaje district of Okpokwu Local Government Area of Benue State"
442142,BEN-2022-2-5583-19,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,8.06667,8.51667,2022-06-21,2022-06-21,0,5,0,0,5,16,5,"""Vanguard,2022-06-22,Herders invade Gov Ortom’s hometown, kill 16 timber dealers""","Herders invade Gov Ortom’s hometown, kill 16 timber dealers",Udei and Yelwata communities in Guma Local Government Area
447695,BEN-2022-2-5583-20,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.999177,8.594213,2022-09-01,2022-09-01,0,6,0,0,6,6,0,"""Vanguard,2022-09-03,Again, herdsmen kill six, injure many in Benue community""","Again, herdsmen kill six, injure many in Benue community","on Umella village in Mbawa Council Ward of Guma Local Government Area, LGA, of Benue state"
450147,BEN-2022-2-5583-26,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2022-09-03,2022-09-03,0,3,0,0,3,3,0,"""The Punch ,2022-09-05,Herders invade Benue community, kill three villagers""","Herders invade Benue community, kill three villagers","Tse Numgbera, in the Guma Local Government Area of Benue State"
450055,BEN-2022-2-5583-23,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.9974,8.4467,2022-09-09,2022-09-10,0,0,0,3,3,3,0,"""Daily Trust ,2022-09-10,Hoodlums Kill 4, Burn Houses In Benue Communities""","Hoodlums Kill 4, Burn Houses In Benue Communities","Yogbo primary school, Guma Local Government Area of Benue State"
450057,BEN-2022-2-5583-24,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2022-09-10,2022-09-10,0,0,0,1,1,1,0,"""Daily Trust ,2022-09-10,Hoodlums Kill 4, Burn Houses In Benue Communities""","Hoodlums Kill 4, Burn Houses In Benue Communities","Ukohol, Guma Local Government Area of Benue State"
449544,BEN-2022-2-5583-21,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.16746,8.76829,2022-09-10,2022-09-13,0,3,0,0,3,3,3,"""Vanguard,2022-09-14,Suspected herders kill 3 in Nasarawa""",Suspected herders kill 3 in Nasarawa,"Antsa village, Kwarra district, Keana Local Government Area of Nasarawa State"
450139,BEN-2022-2-5583-25,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2022-09-18,2022-09-18,0,3,0,0,3,3,3,"""Punch Metro ,2022-09-20,Bandits kill three in Gov Ortom’s hometown""",Bandits kill three in Gov Ortom’s hometown,Ngban community in the Guma Local Government Are
450039,BEN-2022-2-5583-28,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.81875,9.24534,2022-09-21,2022-09-21,0,0,0,12,12,12,12,"""Daily Trust ,2022-09-22,Terrorists Kill 15 In Fresh Attacks On Benue Communities"";""The Punch,2022-09-23,Gunmen raid Benue communities, kill 15, evade arrest""","Terrorists Kill 15 In Fresh Attacks On Benue Communities;Gunmen raid Benue communities, kill 15, evade arrest","1. Mchia village in Mbagber council ward 

///
2. Mou village in Ukemberagya/Tswarev council ward"
450784,BEN-2022-2-5583-27.2,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2022-09-21,2022-09-21,0,0,0,3,3,3,2,"""Daily Trust ,2022-09-22,Terrorists Kill 15 In Fresh Attacks On Benue Communities"";""The Punch,2022-09-23,Gunmen raid Benue communities, kill 15, evade arrest""","Terrorists Kill 15 In Fresh Attacks On Benue Communities;Gunmen raid Benue communities, kill 15, evade arrest","1. Mchia village in Mbagber council ward 

///
2. Mou village in Ukemberagya/Tswarev council ward"
453261,BEN-2022-2-5583-33,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.23333,8.56667,2022-10-08,2022-10-08,2,0,0,0,2,2,2,"""Nigerian Tribune ,2022-10-10,Gunmen Kill 11 In Nasarawa """,Gunmen Kill 11 In Nasarawa,"Kadarko district, Keana local government area of Nasarawa State."
452690,BEN-2022-2-5583-30,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.197938,8.58322,2022-10-08,2022-10-08,0,9,0,0,9,9,9,"""The Punch,2022-10-10,Gunmen kill nine Tiv farmers in Nasarawa community""",Gunmen kill nine Tiv farmers in Nasarawa community,Gidan Sule community in the Keana Local Government Area of Nasarawa State
452698,BEN-2022-2-5583-31,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,8.160068,8.591141,2022-10-12,2022-10-12,0,0,0,5,5,5,5,"""The Punch,2022-10-12,Suspected herders kill five in Benue""",Suspected herders kill five in Benue,Yelwata in Guma Local Government Area of Benue State
452766,BEN-2022-2-5583-32,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Ukum lga,7.810381,9.463429,2022-10-18,2022-10-18,0,0,0,36,36,36,36,"""Vanguard,2022-10-22,Herdsmen killings: Death toll in Benue rises to 36"";""Agence France Presse,2022-10-20,Clashes kill 18 in central Nigeria: officials""",Herdsmen killings: Death toll in Benue rises to 36;Clashes kill 18 in central Nigeria: officials,Gbeji farming village in Ukum district
453448,BEN-2022-2-5583-36,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Obi lga,8.34738,8.72769,2022-10-21,2022-10-21,0,2,0,0,2,2,2,"""The Punch,2022-10-22,Gunmen kill two farmers in Nasarawa""",Gunmen kill two farmers in Nasarawa,"Gidan Ityotyev, Obi Local Government Area of Nasarawa State"
453423,BEN-2022-2-5583-35,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.834274,9.249262,2022-10-21,2022-10-21,0,1,0,0,1,1,1,"""anguard,2022-10-24,Again, three killed in Benue by armed herdsmen""","Again, three killed in Benue by armed herdsmen","Same area as: 
Tse Ikem road near Anawah settlement between Chembe and Anyiin
/ Near a military checkpoint at Arufu town"
453421,BEN-2022-2-5583-34,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.834274,9.249262,2022-10-23,2022-10-23,0,2,0,0,2,2,2,"""Vanguard ,2022-10-24,Again, three killed in Benue by armed herdsmen""","Again, three killed in Benue by armed herdsmen","Tse Ikem road near Anawah settlement between Chembe and Anyiin
/ Near a military checkpoint at Arufu town"
453473,BEN-2022-2-5583-37,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.834274,9.249262,2022-10-29,2022-10-29,0,0,0,3,3,3,3,"""Leadership ,2022-10-29,Again Suspected Herdsmen Kill 4 In Benue Community """,Again Suspected Herdsmen Kill 4 In Benue Community,"Ukemberagya, Gaambetiev, Tse Ikyem, in Logo local government area of Benue State"
456271,BEN-2022-2-5583-40,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2022-11-03,2022-11-03,0,0,0,18,18,18,0,"""The Punch,2022-11-05,{'rendered': 'Suspected herders invade Benue market, kill 18'}"";""This Day ,2022-11-05,Suspected Herdsmen Kill 18 Residents in Benue""","{'rendered': 'Suspected herders invade Benue market, kill 18'};Suspected Herdsmen Kill 18 Residents in Benue","Ukohol and other adjourning villages, Guma Local Government Area of Benue State"
456270,BEN-2022-2-5583-38,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Makurdi lga,7.787948,8.518014,2022-11-05,2022-11-05,0,0,0,2,2,2,0,"""Vanguard,2022-11-05,Again, armed herders kill two in Makurdi attack""","Again, armed herders kill two in Makurdi attack",Zongo Akiki community in the North Bank area of Makurdi town
458680,BEN-2022-2-5583-39,2022,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Makurdi lga,7.697829,8.455739,2022-12-16,2022-12-16,0,3,0,0,3,3,3,"""The Punch ,2022-12-19,Farmers kill cows, three youths murdered in reprisal""","Farmers kill cows, three youths murdered in reprisal","Adaka, suburb of Makurdi, Benue state"
462818,BEN-2023-2-5583-16,2023,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Makurdi lga,7.7411,8.5121,2023-01-19,2023-01-19,0,9,0,0,9,9,9,"""Zagazola,2023-01-20,Bandits kill 8 in Benue community  "";""Crisiswatch,2023-02-06,Nigeria: January 2023"";""The Punch,2023-01-20,Suspected bandits attack Benue community, kill eight"";""Agence France Presse,2023-01-20,Gunmen kill 9 in Nigeria in suspected intercommunal attack""","Bandits kill 8 in Benue community  ;Nigeria: January 2023;Suspected bandits attack Benue community, kill eight;Gunmen kill 9 in Nigeria in suspected intercommunal attack","Abagena, Makurdi Local Government Area of Benue"
463728,BEN-2023-2-5583-19,2023,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2023-01-29,2023-01-29,0,0,0,2,2,2,2,"""The Nation ,2023-02-01,Gunmen kill two, burn houses in Benue""","Gunmen kill two, burn houses in Benue",Gaambetiev community in Logo Local Government Area of Benue State
463730,BEN-2023-2-5583-21.1,2023,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,8.06667,8.51667,2023-01-30,2023-01-30,0,2,0,0,2,2,2,"""Vanguard ,2023-01-31,DPO, 2 Policemen, five women, children killed in fresh herders attacks on Benue communities""","DPO, 2 Policemen, five women, children killed in fresh herders attacks on Benue communities",Udei and Torkula villages in Guma LGA
512152,BEN-2023-2-5583-21.2,2023,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,8.025084,8.896986,2023-01-30,2023-01-30,0,3,0,0,3,3,3,"""Vanguard ,2023-01-31,DPO, 2 Policemen, five women, children killed in fresh herders attacks on Benue communities""","DPO, 2 Policemen, five women, children killed in fresh herders attacks on Benue communities",Udei and Torkula villages in Guma LGA
466530,BEN-2023-2-5583-17,2023,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer West lga,7.5834,8.2055,2023-02-08,2023-02-10,0,6,0,0,6,6,6,"""Vanguard,2023-02-10,Armed herders kill six, raze houses, food barns in Benue"";""The Punch,2023-02-11,Suspected herders kill five, set houses ablaze in Benue"";""International Centre for Investigative Reporting ,2023-02-11,Six killed, several injured in suspected herdsmen attack in Benue""","Armed herders kill six, raze houses, food barns in Benue;Suspected herders kill five, set houses ablaze in Benue;Six killed, several injured in suspected herdsmen attack in Benue","Naka, Nagi community, Mbachohon Council Ward of Gwer West Local Government Area, LGA, of Benue state"
467166,BEN-2023-2-5583-2,2023,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.834198,9.305473,2023-02-22,2023-02-24,0,1,0,0,1,1,1,"""Vanguard,2023-02-24,Armed herders invade 4 Benue LGAs, kill 7  ""","Armed herders invade 4 Benue LGAs, kill 7","Ukemberagya of Ukemberagya/Tswarev Council Ward, including Chamber, Mgbapa and Tse Igbur, Logo LGA"
467160,BEN-2023-2-5583-1,2023,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.7166,8.899,2023-02-22,2023-02-22,0,1,0,0,1,1,1,"""Vanguard,2023-02-24,Armed herders invade 4 Benue LGAs, kill 7  ""","Armed herders invade 4 Benue LGAs, kill 7","Tyulen village, Agasha in Guma council"
467164,BEN-2023-2-5583-27,2023,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer West lga,7.7164,8.1359,2023-02-22,2023-02-24,0,0,0,2,2,2,2,"""Vanguard,2023-02-24,Armed herders invade 4 Benue LGAs, kill 7  ""","Armed herders invade 4 Benue LGAs, kill 7","Ikobi community in Apa LGA
Agagbe in Gwer West LGA"
